Near the entrance of the * circus tent there was a little man in a canvas chair.,great,striking,hardship,identity
I had my diamond in my pocket_ and Walker had Bartoldi’s to exchange for * forged draft.,the,throw,safe,pumped
The old man was Vronsky_ * most notorious forger in the world.,the,shade,wandered,slept
He had bribed this girl_ the janitress of the Empire Bank * Bar Harbor_ to steal a book of blank drafts and some sheets of stationery.,at,background,drilled,offer
It was * to do; the book of blanks was lying on the bookkeeper’s desk in the package as it had come from the printer_ and the stationery had never been locked up.,easy,station,suits,actors
\"It was a * scheme_\" Walker added.,clever,which,first,client
\"And he got them with a *_\" I said.,diamond,sealed,stopper,still
And * this adventure opened with a diamond and closed with the arrest of one of the worst criminals in the world.,so,bloodhound,recognize,embarrassed
What was it I * in the opening paragraph of this case?,wrote,among,lie,clearly
Go * and read it.,back,bringing,turpentined,assurance
Walker kept two dog-eared magazines in a * of his desk_ with a story marked in each.,pigeonhole,struggling,steal,make
He kept them_ he said_ to * enthusiasm_ as a doctor keeps a drug to reduce a fever.,reduce,once,turpentined,nearly
I include the two stories in * instructive order.,their,started,gravity,related
The State * completed its case.,had,appeared,southwest,authorities
The conviction of the prisoners seemed * question.,beyond,bite,murmured,mountain
Incident by incident_ the expert detective_ Barkman_ had coupled up the circumstantial evidence until it seemed to * the prisoners inevitably to the crime.,link,involved,donate,even
He was * big man_ with eyes blue like a piece of crockery_ a wide face and a cruel_ irregular jaw.,a,help,baggage,slightly
One felt that * sentiment restrained him; that he would carry out any undertaking to its desperate end.,no,stump,drank,somewhat
He sat now * the witness chair.,in,sources,we,sheriffs
He was the last witness for the State_ and_ now that the case was *_ he had been turned over for cross-examination.,complete,subsequent,affected,waistcoat
A sheet of sunlight entering through open windows * on the court room.,lay,tip,wizard,millions
It was a court room of a little city in the South; a city but newly awakened to industrial activities_ and the conduct of * administration of justice still adhered to older and more deliberate forms.,its,being,actors,disentangled
The court room was crowded with people down to * very railing that separated the attorneys’ tables from the crowd.,the,oriental,fixed,valuable
The judge_ a tall man_ with a long_ mild_ unhealthy *_ sat on the bench.,face,links,admit,operated
To the right of * and a step below was the clerk.,him,hospital,curb,should
The jury were in * along the wall to the left of the bench.,chairs,vain,better,dying
And between the bench * jurors sat the witness.,and,threatened,propose,faded
The prosecuting attorney was before * table_ a little to the right of the first step to the bench.,his,unconsciously,comedy,unenforceability
There were * books on his table_ and two polka-dot handkerchiefs lying loosely on some papers.,law,reënacted,slightest,twisted
The man was no * concerned with these articles.,longer,elect,constituted,deepest
He sat back from the table_ * fingers linked together_ his face lifted as in some reflection.,his,knoll,grass,irresistibly
Farther to the right_ in two chairs * the railing_ were the prisoners.,against,description,shilling,incredible
One_ a big old * with a splotched_ dissipated face and his hair cropped close to his skull.,man,paper,balance,drills
Folds of fat lay along the base of his neck_ partly concealed by a white silk handkerchief held in place under his chin by a * old-fashioned garnet pin.,long,roller,adjust,motion
His companion was a little_ thin_ fox-faced man who moved nervously in * chair.,his,distributed,mammoth,ridge
The most striking figure in the court * was the attorney for the prisoners.,room,clenched,roar,garage
He sat between them_ a chair’s width in advance_ before * table.,his,jaw,firstclass,ourselves
There was nothing whatever on this table * an ink pot_ two pens and a big blotting sheet.,except,search,minor,butterflies
There was also a thick pad of foolscap paper provided for the convenience of the attorney in taking any note of the testimony_ but there was no * written on it.,word,locked,hair,splendid
The lawyer was a huge bulk * a man.,of,jam,cue,headquarters
He sat relaxed * his chair.,in,inflection,gone,endeavor
His thick_ black hair was * smoothly.,brushed,monotonous,roar,repeated
It was of * oily_ glossy blackness.,an,segment,weary,material
His big_ thick features were putty-colored_ as though the man’s skin * no vitality.,had,questioned,branches,eyed
His eyes were very * closed; his mouth sagged open_ the thick lips holding a cigar that was not lighted.,nearly,ropedoff,futile,yards
Every detail of his dress was immaculate and arranged * extreme care.,with,angle,carried,who
The man was perhaps sixty_ but_ in the big relaxed * and heavy face_ age was indefinite.,body,deadblack,printer,vehicles
He now took the cigar out of his mouth and laid it * on the table.,down,exclusive,forwarding,written
He moved like one * out of a dream.,coming,payments,coincided,cobwebs
He had not immediately taken charge of the witness * the prosecutor had released him for examination.,when,hill,westward,felt
But now_ finally_ at the judge’s words_ \"Proceed_ Colonel_\" * at last looked up.,he,apparition,chain,smock
The voice had a strange dwindling whine as though it came from some * depth in the man’s immense body.,cavernous,meet,extreme,send
The witness looked about with * vague smile.,a,called,posted,poker
This was * treatment when the reverse was indicated.,generous,adventure,administration,thoroughly
The detective was not conspicuous for the confidence of the community in a * too often subject to cloud.,profession,cord,reach,places
His employment in the bank affairs had followed from his intimate association with Halloway_ * association_ as all knew_ resulting from the handling of a questionable matter in the banker’s private life.,an,gowns,wires,expression
The bank did not require * retained detective.,a,makes,hills,times
Was * man’s sinecure gratitude in the banker_ or a sort of blackmail?,this,avenue,blow,arising
Here * material with which a reflection on the witness could have been assembled.,was,granted,roadside,coincided
But the attorney chose * to admit the man’s superior mental acumen in criminal affairs.,rather,explanation,superior,opening
The witness moved * his chair.,in,dirt,terrorized,shipped
\"And you * nearly always been right_\" continued the attorney.,have,contracted,donate,whats
The voice ascended into a lighter drawl with a facetious * in it.,note,already,sense,produced
The attorney smiled_ a big_ loose_ vacuous sort * smile.,of,skillfully,companion,nice
\"Old Bill_\" he said_ \"here behind me_ and Lyin’ Louie would like to be rich_ but they * more likely to be hanged.\" He laughed again.,are,nobody,actually,scattering
